Id,Age,Income,Home,Emp_length,Intent,Amount,Rate,Status,Percent_income,Default,Cred_length
1052,22,24000,MORTGAGE,6.0,MEDICAL,2500,7.14,0,0.1,N,2
23754,30,65000,MORTGAGE,1.0,PERSONAL,25000,15.65,0,0.38,Y,5
18979,33,110000,RENT,3.0,EDUCATION,15000,14.42,0,0.14,Y,9
26740,31,110000,MORTGAGE,2.0,DEBTCONSOLIDATION,6000,9.51,0,0.05,N,9
2444,22,27000,RENT,3.0,MEDICAL,2800,7.51,1,0.1,N,3
5339,22,40000,RENT,1.0,PERSONAL,8500,14.35,0,0.21,Y,2
25841,27,78300,MORTGAGE,11.0,HOMEIMPROVEMENT,9000,,1,0.11,N,5
20624,27,50000,RENT,1.0,PERSONAL,9900,14.35,0,0.2,N,5
13096,26,92500,RENT,3.0,DEBTCONSOLIDATION,12000,11.71,0,0.13,N,3
18866,30,28000,OWN,5.0,PERSONAL,6300,11.99,0,0.23,N,9
10290,26,60000,MORTGAGE,9.0,PERSONAL,10000,12.21,1,0.17,N,4
29567,37,31200,MORTGAGE,5.0,EDUCATION,3000,9.99,0,0.1,N,16
10075,22,65000,OWN,6.0,MEDICAL,3000,13.92,0,0.05,Y,4
13822,23,32500,OWN,2.0,VENTURE,5000,13.99,0,0.15,Y,3
27528,31,146000,MORTGAGE,12.0,EDUCATION,2500,16.7,0,0.02,N,9
13214,25,66300,MORTGAGE,6.0,MEDICAL,20000,15.27,1,0.26,N,4
29151,36,280000,RENT,3.0,DEBTCONSOLIDATION,5000,14.26,0,0.02,N,16
10718,22,39600,RENT,5.0,DEBTCONSOLIDATION,10000,11.71,0,0.25,N,2
3628,22,27804,RENT,2.0,MEDICAL,3750,13.85,0,0.13,Y,4
29606,40,33000,MORTGAGE,2.0,MEDICAL,1000,,0,0.03,N,16
6048,24,48000,OWN,5.0,VENTURE,4400,5.99,0,0.09,N,4
4793,24,33000,RENT,8.0,MEDICAL,5000,,0,0.15,N,3
31632,45,47000,RENT,13.0,MEDICAL,15000,16.4,1,0.32,Y,11
29099,34,220000,MORTGAGE,13.0,DEBTCONSOLIDATION,11275,12.99,0,0.05,Y,8
1349,26,29000,RENT,2.0,MEDICAL,1000,7.74,0,0.03,N,4
18149,34,170000,MORTGAGE,9.0,VENTURE,7500,15.99,0,0.04,N,10
4730,21,42000,MORTGAGE,1.0,DEBTCONSOLIDATION,2500,7.29,0,0.06,N,4
15411,22,65004,RENT,4.0,VENTURE,15000,16.95,0,0.23,N,3
32124,41,381450,MORTGAGE,10.0,PERSONAL,35000,13.49,0,0.09,Y,16
15801,24,79200,RENT,3.0,EDUCATION,16000,12.67,1,0.2,Y,2
5711,23,46000,MORTGAGE,6.0,PERSONAL,15000,6.99,0,0.33,N,3
24407,30,72000,MORTGAGE,3.0,MEDICAL,9000,14.22,0,0.13,Y,6
16993,25,30000,RENT,4.0,MEDICAL,5000,11.86,0,0.17,N,4
28129,33,125004,RENT,3.0,EDUCATION,12000,15.68,0,0.1,N,8
29348,40,14400,RENT,0.0,MEDICAL,1000,9.25,0,0.07,N,11
12912,26,78000,RENT,4.0,DEBTCONSOLIDATION,12000,7.14,0,0.15,N,2
3753,24,26400,RENT,3.0,DEBTCONSOLIDATION,4000,,1,0.15,N,3
13477,23,92000,MORTGAGE,0.0,EDUCATION,12950,9.96,0,0.14,N,2
895,22,15000,RENT,0.0,MEDICAL,1000,14.3,1,0.07,Y,3
6035,22,48000,MORTGAGE,2.0,VENTURE,13000,10.99,0,0.27,N,3
14064,24,81000,RENT,2.0,DEBTCONSOLIDATION,14000,14.17,0,0.17,N,4
27619,31,151000,MORTGAGE,1.0,EDUCATION,21000,11.97,0,0.14,N,8
3274,22,18000,RENT,0.0,MEDICAL,3600,,1,0.2,N,3
1808,24,24000,RENT,0.0,VENTURE,2000,16.0,1,0.08,Y,2
26265,27,31200,OWN,,EDUCATION,6000,11.71,0,0.19,N,6
28405,28,110000,MORTGAGE,12.0,MEDICAL,15000,10.0,0,0.14,N,6
17859,29,400000,MORTGAGE,10.0,EDUCATION,25000,11.12,0,0.06,N,8
4814,24,35000,RENT,4.0,MEDICAL,5000,11.71,0,0.14,N,3
29057,29,36100,MORTGAGE,2.0,PERSONAL,14000,14.27,0,0.39,N,10
4416,22,35000,RENT,3.0,EDUCATION,4800,5.42,0,0.14,N,3
12332,25,80000,MORTGAGE,10.0,EDUCATION,25000,15.31,0,0.31,N,2
25620,35,90000,RENT,0.0,DEBTCONSOLIDATION,12000,10.99,0,0.13,N,6
6503,24,50000,MORTGAGE,2.0,MEDICAL,12000,6.62,0,0.24,N,4
9159,23,60000,OWN,4.0,VENTURE,10000,13.22,0,0.17,N,4
22435,33,49896,RENT,8.0,MEDICAL,7000,,0,0.14,N,9
265,25,180000,OWN,9.0,MEDICAL,20000,14.26,0,0.11,Y,4
23136,35,60000,MORTGAGE,0.0,MEDICAL,12000,10.75,0,0.2,N,8
7976,26,50000,RENT,1.0,DEBTCONSOLIDATION,7150,12.69,0,0.14,N,2
14952,22,120000,MORTGAGE,6.0,VENTURE,12000,7.49,0,0.1,N,4
7653,22,28000,RENT,5.0,DEBTCONSOLIDATION,6900,9.99,0,0.25,N,3
29197,46,192000,MORTGAGE,1.0,VENTURE,25000,14.79,0,0.13,Y,14
6029,23,67200,RENT,7.0,EDUCATION,5650,13.47,0,0.08,N,2
2937,22,35000,MORTGAGE,7.0,VENTURE,4000,7.29,0,0.11,N,2
8054,25,55000,MORTGAGE,2.0,EDUCATION,14000,15.68,0,0.25,Y,4
32208,38,91200,MORTGAGE,0.0,EDUCATION,9000,12.68,0,0.1,N,11
21660,28,43000,RENT,5.0,MEDICAL,6000,10.39,0,0.14,N,5
32474,55,75000,MORTGAGE,6.0,PERSONAL,7700,14.84,0,0.1,Y,18
7606,24,65000,RENT,2.0,DEBTCONSOLIDATION,6400,10.65,0,0.1,N,2
29144,46,305000,MORTGAGE,22.0,VENTURE,20000,17.93,0,0.07,N,13
24936,29,61200,MORTGAGE,2.0,MEDICAL,15000,17.58,1,0.21,N,5
21960,32,12000,RENT,2.0,DEBTCONSOLIDATION,6075,12.42,1,0.51,N,8
6662,25,55000,RENT,0.0,DEBTCONSOLIDATION,6000,10.65,0,0.11,N,2
13904,23,98000,OWN,6.0,EDUCATION,10000,18.07,0,0.1,Y,3
6779,25,22880,RENT,2.0,VENTURE,7000,,1,0.31,N,3
13069,24,87504,OWN,9.0,VENTURE,7000,8.88,0,0.08,N,3
7339,22,46320,MORTGAGE,6.0,DEBTCONSOLIDATION,15000,12.86,1,0.32,Y,4
15306,23,60000,RENT,7.0,PERSONAL,15000,14.22,0,0.25,Y,2
2091,23,23000,RENT,5.0,EDUCATION,2400,5.99,0,0.1,N,3
22451,31,55000,MORTGAGE,3.0,DEBTCONSOLIDATION,6250,9.99,0,0.11,N,9
9660,22,55000,RENT,2.0,VENTURE,8400,7.88,0,0.15,N,2
3884,22,32400,RENT,4.0,VENTURE,4000,,1,0.12,Y,2
29282,46,91000,RENT,0.0,HOMEIMPROVEMENT,22000,18.79,1,0.24,N,16
16950,22,50000,OWN,1.0,EDUCATION,3600,,0,0.07,N,3
29187,36,200000,OWN,12.0,HOMEIMPROVEMENT,25000,15.2,0,0.13,Y,13
12969,23,83000,RENT,0.0,VENTURE,12000,7.51,0,0.14,N,3
1829,23,82000,RENT,7.0,HOMEIMPROVEMENT,15000,18.25,1,0.18,Y,2
23581,31,34000,RENT,1.0,PERSONAL,9000,11.48,0,0.26,N,5
2769,24,55032,RENT,8.0,EDUCATION,12000,9.63,0,0.22,N,2
7302,26,32000,RENT,2.0,MEDICAL,6500,14.22,0,0.2,Y,2
26552,27,105000,MORTGAGE,5.0,EDUCATION,20000,11.48,0,0.19,N,6
24963,31,35000,RENT,1.0,VENTURE,11400,6.91,1,0.33,N,8
7406,24,53000,MORTGAGE,8.0,HOMEIMPROVEMENT,8000,6.03,0,0.15,N,2
5505,23,63000,RENT,7.0,EDUCATION,5000,13.23,0,0.08,Y,4
10149,22,65004,MORTGAGE,6.0,MEDICAL,6500,9.25,0,0.1,N,4
1809,22,24432,RENT,0.0,EDUCATION,2000,11.36,0,0.08,N,4
31974,39,12000,RENT,,DEBTCONSOLIDATION,2000,10.65,1,0.17,N,16
14403,24,105018,MORTGAGE,8.0,HOMEIMPROVEMENT,28000,15.62,0,0.27,Y,4
27833,34,75500,RENT,0.0,EDUCATION,19200,16.77,1,0.25,N,10
13607,23,64000,RENT,6.0,EDUCATION,12800,14.35,0,0.2,Y,4
13196,26,136000,RENT,2.0,PERSONAL,12000,14.72,0,0.09,Y,2
28660,31,96000,OWN,3.0,VENTURE,10000,9.99,0,0.1,N,5
22458,28,48000,RENT,0.0,HOMEIMPROVEMENT,7000,12.68,1,0.15,N,10
31536,45,48000,RENT,5.0,PERSONAL,14400,8.49,0,0.3,N,15
13816,25,96000,MORTGAGE,6.0,EDUCATION,20000,,0,0.21,N,2
23445,27,62570,MORTGAGE,11.0,EDUCATION,25000,14.84,0,0.4,N,5
27273,28,118000,MORTGAGE,6.0,PERSONAL,25000,20.11,1,0.21,Y,6
18469,30,110000,RENT,5.0,VENTURE,20000,14.11,0,0.18,Y,5
32439,55,51000,RENT,2.0,PERSONAL,8000,5.79,0,0.16,N,26
21276,34,50725,RENT,1.0,PERSONAL,5400,13.16,0,0.11,Y,9
9477,26,90000,RENT,3.0,EDUCATION,8000,14.27,0,0.09,N,3
8247,22,38000,RENT,5.0,PERSONAL,7500,5.79,0,0.2,N,4
21069,31,54996,RENT,6.0,PERSONAL,5000,,0,0.09,N,10
15956,24,6000,RENT,0.0,PERSONAL,1050,,1,0.17,N,2
9880,23,65000,MORTGAGE,3.0,MEDICAL,7000,7.9,0,0.11,N,4
29256,38,17280,OWN,0.0,HOMEIMPROVEMENT,1000,16.29,0,0.06,N,11
965,21,36000,RENT,,PERSONAL,18000,9.88,1,0.5,N,3
20086,28,19200,RENT,0.0,DEBTCONSOLIDATION,4000,12.69,1,0.21,N,8
25066,27,30000,RENT,5.0,EDUCATION,12000,11.36,1,0.4,N,9
9124,21,37200,RENT,2.0,MEDICAL,5100,7.49,0,0.14,N,4
24619,28,64000,RENT,1.0,HOMEIMPROVEMENT,10000,11.66,0,0.16,Y,8
29400,41,45000,RENT,2.0,MEDICAL,16000,12.99,1,0.36,N,14
1065,22,125000,RENT,3.0,MEDICAL,18000,14.79,0,0.14,Y,3
21806,31,50000,MORTGAGE,5.0,VENTURE,2000,6.39,0,0.04,N,7
7793,22,32000,RENT,0.0,PERSONAL,7000,,1,0.22,Y,4
25502,28,85000,MORTGAGE,12.0,MEDICAL,18000,12.53,0,0.21,N,10
20362,32,27000,RENT,5.0,EDUCATION,4500,13.11,0,0.17,Y,5
15258,25,127000,MORTGAGE,9.0,PERSONAL,6000,9.91,0,0.05,N,2
22053,31,29640,RENT,4.0,DEBTCONSOLIDATION,6250,14.96,1,0.21,N,7
23106,27,60000,OWN,2.0,VENTURE,10000,10.38,0,0.17,N,6
13725,26,95004,MORTGAGE,10.0,HOMEIMPROVEMENT,24250,8.88,0,0.26,N,3
4952,22,41000,RENT,6.0,VENTURE,5000,,0,0.12,N,2
21614,27,49536,OWN,11.0,MEDICAL,12000,10.38,0,0.24,N,10
22226,29,53590,MORTGAGE,2.0,HOMEIMPROVEMENT,11225,11.14,0,0.21,N,7
17666,22,37200,RENT,2.0,EDUCATION,10000,6.92,0,0.27,N,2
22681,32,57000,MORTGAGE,11.0,MEDICAL,9000,13.35,0,0.16,Y,5
22428,30,49000,MORTGAGE,2.0,PERSONAL,16000,13.49,1,0.33,N,7
8891,23,45286,RENT,5.0,PERSONAL,8000,7.29,0,0.18,N,4
29295,39,48000,RENT,4.0,MEDICAL,20500,14.59,1,0.43,N,16
3082,22,35004,MORTGAGE,0.0,VENTURE,8400,10.39,0,0.24,N,2
9240,24,24000,RENT,4.0,DEBTCONSOLIDATION,5000,7.51,0,0.21,N,2
30614,41,60000,MORTGAGE,18.0,EDUCATION,4900,14.09,0,0.08,Y,12
1592,25,28000,MORTGAGE,,MEDICAL,9600,6.03,0,0.34,N,3
30019,39,44000,MORTGAGE,14.0,PERSONAL,2500,7.68,0,0.06,N,15
13423,24,91000,MORTGAGE,8.0,VENTURE,7000,8.0,0,0.08,N,3
25933,28,92800,MORTGAGE,0.0,MEDICAL,12500,9.63,0,0.13,N,9
20268,29,60000,RENT,0.0,VENTURE,4000,7.88,0,0.07,N,5
17,23,92111,RENT,7.0,MEDICAL,35000,20.25,1,0.32,N,4
5712,25,30000,RENT,2.0,DEBTCONSOLIDATION,5200,17.19,1,0.17,N,4
11388,24,74000,MORTGAGE,6.0,MEDICAL,5000,12.21,0,0.07,N,2
16189,21,50000,MORTGAGE,5.0,PERSONAL,9000,13.49,0,0.18,N,2
22859,32,20400,RENT,2.0,DEBTCONSOLIDATION,8000,8.49,1,0.39,N,6
11965,23,78000,MORTGAGE,7.0,EDUCATION,12400,7.29,0,0.16,N,3
11788,26,59497,OWN,2.0,MEDICAL,7000,17.88,1,0.1,N,2
7439,21,53000,MORTGAGE,5.0,VENTURE,18000,13.8,0,0.34,Y,3
32444,52,25000,RENT,23.0,MEDICAL,5000,12.61,1,0.2,Y,22
29628,47,52000,RENT,5.0,EDUCATION,12000,11.99,0,0.23,N,14
28752,28,52000,MORTGAGE,10.0,DEBTCONSOLIDATION,13600,7.88,0,0.26,N,5
2435,24,21168,RENT,3.0,VENTURE,2800,14.22,0,0.13,Y,4
6688,25,56000,RENT,1.0,HOMEIMPROVEMENT,6000,10.74,0,0.11,N,2
31575,40,35416,RENT,15.0,MEDICAL,2000,6.91,0,0.06,N,14
6404,23,43600,MORTGAGE,5.0,DEBTCONSOLIDATION,25000,,1,0.57,N,3
14353,24,43000,RENT,3.0,PERSONAL,14500,10.75,1,0.34,N,2
15283,25,129600,MORTGAGE,0.0,PERSONAL,3000,11.12,0,0.02,N,3
20164,29,35000,RENT,1.0,MEDICAL,4000,5.99,0,0.11,N,6
5163,24,44000,MORTGAGE,,MEDICAL,3600,5.79,0,0.08,N,2
19326,27,95800,RENT,1.0,DEBTCONSOLIDATION,2500,11.58,0,0.03,N,9
21385,33,48000,OWN,2.0,HOMEIMPROVEMENT,4750,,0,0.1,N,8
17497,24,49000,MORTGAGE,5.0,EDUCATION,2700,6.92,0,0.06,N,3
1493,23,58700,RENT,8.0,PERSONAL,1200,11.71,0,0.02,N,4
2008,22,37000,RENT,6.0,PERSONAL,14000,6.92,1,0.38,N,2
7800,24,54996,OWN,0.0,VENTURE,12000,11.26,0,0.22,N,3
13259,25,90000,MORTGAGE,9.0,VENTURE,5600,9.99,0,0.06,N,4
26797,27,113400,OWN,6.0,VENTURE,2100,11.99,0,0.02,N,7
20701,28,42000,MORTGAGE,13.0,PERSONAL,8500,14.96,0,0.2,N,10
23340,35,62000,MORTGAGE,0.0,EDUCATION,9475,6.03,0,0.15,N,5
23595,28,65000,MORTGAGE,5.0,MEDICAL,4500,15.96,0,0.07,Y,9
14941,24,120000,MORTGAGE,8.0,PERSONAL,8575,,0,0.07,N,3
32132,37,58000,RENT,9.0,VENTURE,18200,10.99,1,0.31,N,17
15249,23,24000,OWN,0.0,EDUCATION,7000,7.14,0,0.29,N,3
6120,22,48000,MORTGAGE,6.0,MEDICAL,3800,,0,0.08,N,2
17171,22,78000,MORTGAGE,6.0,EDUCATION,7750,7.51,0,0.1,N,4
15084,22,82000,RENT,2.0,EDUCATION,1600,11.89,0,0.02,N,2
10191,23,45000,RENT,2.0,EDUCATION,9600,10.25,0,0.21,N,2
12331,24,38001,RENT,4.0,DEBTCONSOLIDATION,12000,6.17,1,0.32,N,3
2269,25,40000,RENT,9.0,PERSONAL,13000,10.99,1,0.33,N,3
17234,22,42000,MORTGAGE,6.0,VENTURE,14750,12.99,0,0.35,Y,3
21910,27,81000,RENT,0.0,VENTURE,6000,7.14,0,0.07,N,9
25666,33,110000,RENT,3.0,HOMEIMPROVEMENT,12000,10.65,0,0.11,N,5
1801,22,24000,RENT,1.0,EDUCATION,2000,13.11,0,0.08,Y,4
19193,27,37200,RENT,0.0,MEDICAL,13500,10.78,1,0.36,N,6
19180,27,77700,RENT,5.0,MEDICAL,2400,,0,0.03,Y,5
14192,23,36000,RENT,3.0,PERSONAL,14400,13.57,1,0.4,N,2
12309,22,80000,MORTGAGE,5.0,VENTURE,5000,11.36,0,0.06,N,3
31569,36,107004,MORTGAGE,3.0,HOMEIMPROVEMENT,13000,11.83,0,0.12,N,15
23341,30,71000,RENT,8.0,MEDICAL,8000,11.12,0,0.11,N,8
10968,24,70000,MORTGAGE,9.0,MEDICAL,7500,8.32,0,0.11,N,2
13935,21,98132,MORTGAGE,5.0,MEDICAL,15000,11.36,0,0.15,N,4
17379,24,57000,MORTGAGE,8.0,MEDICAL,20000,19.13,1,0.35,Y,3
28513,28,50176,RENT,3.0,VENTURE,5000,10.59,0,0.1,N,7
10667,23,31800,RENT,4.0,DEBTCONSOLIDATION,10000,15.33,1,0.31,N,4
1303,23,65000,RENT,7.0,PERSONAL,16000,14.59,0,0.25,N,4
22937,32,60000,MORTGAGE,16.0,MEDICAL,6000,6.62,0,0.1,N,7
14360,25,45000,RENT,0.0,PERSONAL,14500,13.16,1,0.32,N,2
24996,30,36000,RENT,5.0,EDUCATION,11500,15.27,1,0.32,Y,8
12619,26,84000,MORTGAGE,10.0,PERSONAL,7500,12.69,0,0.09,N,3
8135,22,56000,MORTGAGE,3.0,EDUCATION,10075,16.29,0,0.18,Y,4
28663,33,37000,MORTGAGE,2.0,MEDICAL,13000,10.36,0,0.35,N,9
2734,22,52000,RENT,1.0,EDUCATION,12000,13.61,0,0.23,Y,3
32027,36,214200,MORTGAGE,4.0,HOMEIMPROVEMENT,9400,15.62,0,0.04,Y,12
29717,38,36000,MORTGAGE,14.0,VENTURE,18000,10.38,0,0.5,N,13
19720,33,35360,MORTGAGE,7.0,MEDICAL,6350,7.51,0,0.18,N,5
14222,25,102000,OWN,9.0,MEDICAL,8000,12.42,0,0.08,N,4
2546,23,30000,RENT,3.0,MEDICAL,3000,15.2,1,0.1,Y,2
10700,22,70000,MORTGAGE,5.0,DEBTCONSOLIDATION,8000,13.49,0,0.11,Y,2
18559,27,51200,RENT,11.0,EDUCATION,18000,14.96,1,0.35,Y,8
14358,24,105000,MORTGAGE,2.0,MEDICAL,9850,9.63,0,0.09,N,2
12539,25,60000,RENT,9.0,EDUCATION,12000,7.9,0,0.2,N,2
7721,22,31221,RENT,4.0,EDUCATION,7000,11.83,0,0.22,N,4
17873,34,287300,RENT,1.0,MEDICAL,15000,12.41,1,0.04,Y,8
4560,24,41100,OWN,,PERSONAL,5600,6.03,0,0.14,N,3
2195,26,100000,RENT,0.0,PERSONAL,13500,7.14,0,0.14,N,3
8832,21,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,10000,5.99,0,0.17,N,2
32564,53,45000,RENT,0.0,PERSONAL,5600,13.79,0,0.12,N,28
1703,22,28800,MORTGAGE,2.0,MEDICAL,10000,7.49,0,0.35,N,2
10392,25,25000,RENT,3.0,PERSONAL,10000,14.11,1,0.4,Y,2
20874,29,44000,MORTGAGE,3.0,EDUCATION,5500,10.99,0,0.13,N,7
1290,22,57175,RENT,6.0,HOMEIMPROVEMENT,16000,17.15,1,0.28,N,4
18943,27,29160,MORTGAGE,2.0,VENTURE,8000,7.51,0,0.27,N,7
32472,51,74628,MORTGAGE,3.0,PERSONAL,3000,13.49,0,0.04,Y,18
22270,32,54000,MORTGAGE,9.0,EDUCATION,3000,,0,0.06,N,7
27801,28,225000,MORTGAGE,12.0,PERSONAL,20000,7.88,0,0.09,N,9
9423,23,75000,RENT,5.0,DEBTCONSOLIDATION,8000,10.74,0,0.11,N,3
26324,29,85000,RENT,3.0,DEBTCONSOLIDATION,14000,5.42,0,0.16,N,5
12586,25,77000,MORTGAGE,1.0,DEBTCONSOLIDATION,7200,18.53,1,0.09,N,3
5393,24,45000,MORTGAGE,8.0,EDUCATION,5000,5.79,0,0.11,N,2
13094,24,92341,RENT,9.0,HOMEIMPROVEMENT,12000,7.51,0,0.13,N,3
4678,24,82500,RENT,8.0,MEDICAL,9800,7.51,0,0.12,N,4
15335,24,61800,RENT,2.0,DEBTCONSOLIDATION,15000,,0,0.24,N,4
26087,28,84000,MORTGAGE,1.0,DEBTCONSOLIDATION,3000,15.99,1,0.04,Y,6
15448,24,135000,MORTGAGE,8.0,EDUCATION,12000,9.38,0,0.09,N,2
24237,29,40000,RENT,1.0,HOMEIMPROVEMENT,10000,13.16,1,0.25,N,7
5252,26,44959,MORTGAGE,2.0,PERSONAL,10000,11.71,0,0.22,N,2
208,25,75000,RENT,9.0,DEBTCONSOLIDATION,25000,10.36,1,0.33,N,2
10841,22,37200,RENT,6.0,PERSONAL,10000,,1,0.27,N,2
31563,36,106000,MORTGAGE,15.0,HOMEIMPROVEMENT,4025,7.49,0,0.04,N,14
9517,26,62100,MORTGAGE,8.0,PERSONAL,1600,12.61,0,0.03,N,4
396,25,111996,RENT,9.0,PERSONAL,24250,,0,0.22,N,3
12407,26,80500,MORTGAGE,3.0,VENTURE,24000,17.58,0,0.3,Y,3
4010,22,57000,RENT,6.0,VENTURE,4000,,0,0.07,N,2
30217,36,49901,MORTGAGE,13.0,HOMEIMPROVEMENT,8400,13.61,0,0.17,Y,12
11537,22,65000,RENT,2.0,EDUCATION,10000,9.88,0,0.15,N,2
28855,31,42000,OWN,0.0,HOMEIMPROVEMENT,7200,9.99,0,0.17,N,8
13238,24,26000,RENT,1.0,MEDICAL,12250,11.49,1,0.47,N,2
25777,28,39600,RENT,2.0,VENTURE,2800,16.77,1,0.07,Y,7
27048,27,33000,RENT,11.0,HOMEIMPROVEMENT,1600,16.89,1,0.05,Y,5
4110,22,28080,RENT,,MEDICAL,4200,9.91,1,0.15,N,4
20154,30,33280,RENT,1.0,MEDICAL,4000,13.79,0,0.12,N,9
19301,32,50000,RENT,3.0,PERSONAL,2500,13.49,0,0.05,N,7
6944,23,50400,MORTGAGE,4.0,VENTURE,11200,7.42,0,0.22,N,3
15176,23,125000,MORTGAGE,7.0,EDUCATION,5000,,0,0.04,N,2
16144,24,45000,MORTGAGE,3.0,VENTURE,15000,13.06,0,0.33,N,3
10656,23,37000,RENT,4.0,PERSONAL,10000,13.23,0,0.27,N,3
13812,24,32700,OWN,8.0,EDUCATION,4200,7.29,0,0.13,N,2
25103,27,35000,RENT,8.0,PERSONAL,12000,9.91,1,0.34,N,8
25794,27,90000,MORTGAGE,5.0,VENTURE,12000,12.73,0,0.13,N,9
14406,24,82440,RENT,8.0,DEBTCONSOLIDATION,14700,8.49,0,0.18,N,4
26055,31,67000,RENT,0.0,MEDICAL,13000,13.06,0,0.19,N,10
1595,23,38000,RENT,4.0,VENTURE,1500,8.32,0,0.04,N,3
31920,42,39000,RENT,4.0,HOMEIMPROVEMENT,19750,10.65,1,0.51,N,14
31188,39,80000,MORTGAGE,18.0,PERSONAL,5600,13.43,0,0.07,N,13
16599,25,83004,MORTGAGE,9.0,DEBTCONSOLIDATION,5000,6.76,0,0.06,N,3
29685,43,125000,RENT,4.0,EDUCATION,3250,7.49,0,0.03,N,16
10250,23,66000,MORTGAGE,7.0,PERSONAL,10000,9.63,0,0.15,N,4
5982,21,55692,RENT,5.0,PERSONAL,5600,6.62,0,0.1,N,2
6612,23,50000,RENT,5.0,PERSONAL,6000,11.48,0,0.12,N,3
30324,36,51000,MORTGAGE,4.0,HOMEIMPROVEMENT,4775,11.14,0,0.09,N,14
17654,22,19008,OWN,,VENTURE,12000,5.42,1,0.63,N,2
28147,29,54000,MORTGAGE,8.0,MEDICAL,7500,7.49,1,0.14,N,7
31888,42,300000,RENT,26.0,MEDICAL,16000,9.63,0,0.05,N,15
20137,30,30000,RENT,1.0,MEDICAL,4000,13.99,0,0.13,Y,6
14337,26,36000,RENT,2.0,DEBTCONSOLIDATION,14500,9.88,1,0.4,N,3
28165,27,40000,OWN,11.0,PERSONAL,6400,9.32,0,0.16,N,9
26793,32,113000,MORTGAGE,1.0,EDUCATION,5000,,0,0.04,N,6
16951,26,32450,MORTGAGE,5.0,HOMEIMPROVEMENT,3250,6.99,0,0.1,N,2
9233,24,22992,RENT,1.0,HOMEIMPROVEMENT,5000,13.06,1,0.22,Y,3
30016,38,74000,RENT,9.0,EDUCATION,9000,12.84,0,0.12,N,12
31590,40,110000,MORTGAGE,14.0,PERSONAL,5000,11.49,0,0.05,N,14
7451,26,53000,MORTGAGE,9.0,DEBTCONSOLIDATION,8000,7.88,0,0.15,N,2
31341,38,89000,MORTGAGE,11.0,EDUCATION,10000,,0,0.11,N,13
22956,27,36000,RENT,0.0,DEBTCONSOLIDATION,8000,13.92,0,0.22,Y,9
482,24,65000,RENT,0.0,HOMEIMPROVEMENT,23000,11.99,1,0.35,N,4
25374,31,84000,MORTGAGE,2.0,EDUCATION,10400,14.96,0,0.12,N,7
772,24,83500,RENT,1.0,EDUCATION,20000,13.48,0,0.24,N,3
10612,22,69077,MORTGAGE,2.0,PERSONAL,10000,7.51,0,0.14,N,3
7508,25,96050,RENT,9.0,MEDICAL,6500,14.61,1,0.06,N,2
9778,23,58000,MORTGAGE,7.0,MEDICAL,7200,11.97,1,0.12,N,3
28489,27,54000,MORTGAGE,1.0,HOMEIMPROVEMENT,27575,,0,0.51,N,5
6899,22,50004,OWN,0.0,VENTURE,5000,14.26,0,0.1,Y,4
31573,40,108000,OWN,,PERSONAL,3500,,0,0.03,N,15
10536,24,68400,OWN,8.0,MEDICAL,6000,6.54,0,0.09,N,4
5391,22,21040,RENT,,EDUCATION,8450,11.71,1,0.4,N,4
21605,27,49200,MORTGAGE,11.0,MEDICAL,9600,5.42,0,0.2,N,6
26995,30,120000,MORTGAGE,6.0,MEDICAL,9600,7.66,0,0.08,N,9
3287,23,30000,RENT,3.0,PERSONAL,3600,5.99,0,0.12,N,2
16277,22,43000,RENT,6.0,EDUCATION,13500,10.95,1,0.31,N,4
9328,25,61000,MORTGAGE,9.0,HOMEIMPROVEMENT,15000,9.88,0,0.25,N,2
18009,35,188000,RENT,4.0,DEBTCONSOLIDATION,5000,16.49,1,0.03,N,9
23381,28,85000,RENT,8.0,DEBTCONSOLIDATION,8000,11.71,0,0.09,N,5
28931,27,62900,RENT,7.0,MEDICAL,24250,15.31,1,0.33,N,6
31661,37,50000,RENT,1.0,HOMEIMPROVEMENT,15000,13.22,0,0.3,Y,11
28245,34,68000,MORTGAGE,1.0,EDUCATION,15000,11.78,0,0.22,Y,7
24980,30,65000,RENT,14.0,PERSONAL,11475,13.72,0,0.18,N,6
1465,22,31200,RENT,2.0,PERSONAL,1200,12.21,0,0.04,N,4
22131,34,36500,RENT,4.0,DEBTCONSOLIDATION,6500,15.65,1,0.18,N,10
10984,25,70224,MORTGAGE,1.0,EDUCATION,21000,13.22,0,0.3,N,4
2232,25,31000,OWN,8.0,PERSONAL,12000,,0,0.39,N,3
20924,33,87550,RENT,0.0,MEDICAL,9000,14.65,1,0.09,Y,7
991,22,24000,OWN,1.0,MEDICAL,6000,12.68,0,0.25,Y,4
24462,28,48996,RENT,12.0,MEDICAL,10000,10.37,1,0.2,N,9
10125,24,70446,RENT,1.0,PERSONAL,9550,7.49,0,0.14,N,3
15723,26,157500,MORTGAGE,4.0,PERSONAL,25000,11.86,0,0.16,N,3
8879,26,45000,RENT,3.0,PERSONAL,8000,15.33,0,0.18,Y,4
5804,23,22000,RENT,1.0,EDUCATION,5500,13.04,0,0.25,N,4
14121,23,100000,MORTGAGE,5.0,DEBTCONSOLIDATION,20000,11.36,0,0.2,N,3
7449,22,48000,RENT,3.0,DEBTCONSOLIDATION,6700,11.99,0,0.14,N,3
